"Archive_Date","Specialty_HIPE","Speciality","Adult_Child","Age_Profile","Time_Bands","Total"
"31/01/2021","2102.00","Child/Adolescent Psychiatry","Child","0-15"," 9-12 Months","2.00"
"31/01/2021","2500.00","Rheumatology","Child","16-64","18 Months +","196.00"
"31/01/2021","6200.00","Clinical Neurophysiology","Child","0-15"," 9-12 Months","10.00"
"31/01/2021","6700.00","Clinical (Medical) Genetics","Child","16-64"," 0-3 Months","52.00"
"31/01/2021","6700.00","Clinical (Medical) Genetics","Child","16-64","18 Months +","216.00"
"31/01/2021","6700.00","Clinical (Medical) Genetics","Child","65+"," 3-6 Months","2.00"
"31/01/2021","6700.00","Clinical (Medical) Genetics","Child","65+","12-15 Months","2.00"
"31/01/2021","6700.00","Clinical (Medical) Genetics","Child","65+","15-18 Months","3.00"
"31/01/2021","7000.00","Dental Surgery","Child","0-15"," 0-3 Months","65.00"
"31/01/2021","7000.00","Dental Surgery","Child","0-15"," 6-9 Months","29.00"
"31/01/2021","7000.00","Dental Surgery","Child","0-15","15-18 Months","39.00"
"31/01/2021","7000.00","Dental Surgery","Child","0-15","18 Months +","144.00"
"31/01/2021","7000.00","Dental Surgery","Child","16-64"," 3-6 Months","2.00"
"31/01/2021","7000.00","Dental Surgery","Child","16-64","12-15 Months","8.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","0-15"," 0-3 Months","1029.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","0-15"," 3-6 Months","848.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","0-15"," 6-9 Months","544.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","0-15","12-15 Months","331.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","0-15","15-18 Months","307.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","16-64"," 6-9 Months","11.00"
"31/01/2021","7600.00","Cardio-Thoracic Surgery","Child","0-15"," 9-12 Months","10.00"
"31/01/2021","7600.00","Cardio-Thoracic Surgery","Child","0-15","15-18 Months","3.00"
"31/01/2021","7600.00","Cardio-Thoracic Surgery","Child","16-64"," 9-12 Months","2.00"
"31/01/2021","7803.00","Paediatric Urology","Child","16-64"," 9-12 Months","1.00"
"31/01/2021","7900.00","Clinical Immunology","Child","16-64"," 0-3 Months","3.00"
"31/01/2021","7900.00","Clinical Immunology","Child","16-64","18 Months +","71.00"
"31/01/2021","8003.00","Pain Relief","Child","0-15"," 3-6 Months","7.00"
"31/01/2021","8003.00","Pain Relief","Child","0-15"," 6-9 Months","3.00"
"31/01/2021","8003.00","Pain Relief","Child","0-15","12-15 Months","3.00"
"31/01/2021","8004.00","Paediatric Anaesthetics","Child","0-15"," 0-3 Months","10.00"
"31/01/2021","8004.00","Paediatric Anaesthetics","Child","0-15"," 3-6 Months","2.00"
"31/01/2021","8004.00","Paediatric Anaesthetics","Child","0-15"," 6-9 Months","7.00"
"31/01/2021","8004.00","Paediatric Anaesthetics","Child","0-15","15-18 Months","2.00"
"31/01/2021","8004.00","Paediatric Anaesthetics","Child","16-64"," 3-6 Months","3.00"
"31/01/2021","8800.00","Immunology","Child","0-15"," 0-3 Months","62.00"
"31/01/2021","8800.00","Immunology","Child","0-15"," 3-6 Months","40.00"
"31/01/2021","8800.00","Immunology","Child","0-15"," 6-9 Months","13.00"
"31/01/2021","1100.00","Haematology","Adult","16-64"," 6-9 Months","18.00"
"31/01/2021","1100.00","Haematology","Adult","16-64","15-18 Months","11.00"
"31/01/2021","1100.00","Haematology","Adult","65+"," 9-12 Months","5.00"
"31/01/2021","1300.00","Neurology","Adult","16-64"," 3-6 Months","21.00"
"31/01/2021","1300.00","Neurology","Adult","16-64"," 6-9 Months","14.00"
"31/01/2021","1300.00","Neurology","Adult","16-64","12-15 Months","26.00"
"31/01/2021","1300.00","Neurology","Adult","16-64","15-18 Months","17.00"
"31/01/2021","1800.00","Orthopaedics","Adult","16-64"," 9-12 Months","212.00"
"31/01/2021","2500.00","Rheumatology","Adult","65+"," 9-12 Months","13.00"
"31/01/2021","2600.00","General Surgery","Adult","16-64"," 9-12 Months","7.00"
"31/01/2021","2600.00","General Surgery","Adult","65+"," 0-3 Months","94.00"
"31/01/2021","2600.00","General Surgery","Adult","65+"," 3-6 Months","67.00"
"31/01/2021","2600.00","General Surgery","Child","0-15"," 0-3 Months","3.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64"," 0-3 Months","405.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64"," 3-6 Months","327.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64"," 6-9 Months","202.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64","12-15 Months","168.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64","15-18 Months","159.00"
"31/01/2021","5000.00","General Medicine","Adult","65+"," 9-12 Months","71.00"
"31/01/2021","8000.00","Anaesthetics","Adult","16-64"," 3-6 Months","13.00"
"31/01/2021","8000.00","Anaesthetics","Adult","16-64","12-15 Months","7.00"
"31/01/2021","8000.00","Anaesthetics","Adult","16-64","18 Months +","52.00"
"31/01/2021","8000.00","Anaesthetics","Adult","65+"," 0-3 Months","10.00"
"31/01/2021","8000.00","Anaesthetics","Adult","65+","15-18 Months","2.00"
"31/01/2021","100.00","Cardiology","Adult","16-64"," 0-3 Months","46.00"
"31/01/2021","100.00","Cardiology","Adult","16-64"," 3-6 Months","22.00"
"31/01/2021","100.00","Cardiology","Adult","16-64","12-15 Months","51.00"
"31/01/2021","100.00","Cardiology","Adult","65+"," 6-9 Months","4.00"
"31/01/2021","100.00","Cardiology","Adult","65+","15-18 Months","15.00"
"31/01/2021","400.00","Endocrinology","Adult","16-64"," 9-12 Months","22.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","16-64"," 0-3 Months","48.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","16-64"," 6-9 Months","21.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","16-64","15-18 Months","11.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","16-64","18 Months +","5.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","65+"," 3-6 Months","18.00"
"31/01/2021","1100.00","Haematology","Adult","16-64","18 Months +","28.00"
"31/01/2021","1100.00","Haematology","Adult","65+"," 3-6 Months","4.00"
"31/01/2021","1100.00","Haematology","Adult","65+"," 6-9 Months","4.00"
"31/01/2021","1100.00","Haematology","Adult","65+","12-15 Months","10.00"
"31/01/2021","1100.00","Haematology","Adult","65+","15-18 Months","9.00"
"31/01/2021","1503.00","Gynaecology","Adult","16-64"," 3-6 Months","206.00"
"31/01/2021","1503.00","Gynaecology","Adult","16-64"," 6-9 Months","125.00"
"31/01/2021","1503.00","Gynaecology","Adult","16-64","12-15 Months","176.00"
"31/01/2021","1503.00","Gynaecology","Adult","16-64","15-18 Months","165.00"
"31/01/2021","1503.00","Gynaecology","Adult","65+"," 9-12 Months","4.00"
"31/01/2021","1503.00","Gynaecology","Child","0-15","12-15 Months","3.00"
"31/01/2021","1700.00","Ophthalmology","Adult","16-64"," 3-6 Months","30.00"
"31/01/2021","1700.00","Ophthalmology","Adult","16-64"," 6-9 Months","9.00"
"31/01/2021","1700.00","Ophthalmology","Adult","16-64","12-15 Months","24.00"
"31/01/2021","1700.00","Ophthalmology","Adult","16-64","15-18 Months","30.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Adult","16-64","12-15 Months","1.00"
"31/01/2021","8800.00","Immunology","Child","0-15","12-15 Months","35.00"
"31/01/2021","8800.00","Immunology","Child","16-64"," 0-3 Months","1.00"
"31/01/2021","8800.00","Immunology","Child","16-64","15-18 Months","1.00"
"31/01/2021","100.00","Cardiology","Adult","16-64"," 0-3 Months","134.00"
"31/01/2021","100.00","Cardiology","Adult","65+"," 3-6 Months","52.00"
"31/01/2021","100.00","Cardiology","Adult","65+"," 6-9 Months","47.00"
"31/01/2021","100.00","Cardiology","Adult","65+","12-15 Months","40.00"
"31/01/2021","100.00","Cardiology","Adult","65+","15-18 Months","46.00"
"31/01/2021","100.00","Cardiology","Child","0-15"," 0-3 Months","1.00"
"31/01/2021","300.00","Dermatology","Adult","16-64"," 9-12 Months","122.00"
"31/01/2021","300.00","Dermatology","Adult","65+","18 Months +","74.00"
"31/01/2021","1100.00","Haematology","Adult","16-64","18 Months +","16.00"
"31/01/2021","1100.00","Haematology","Adult","65+"," 0-3 Months","30.00"
"31/01/2021","1100.00","Haematology","Adult","65+"," 3-6 Months","18.00"
"31/01/2021","1100.00","Haematology","Adult","65+","12-15 Months","5.00"
"31/01/2021","1300.00","Neurology","Adult","16-64","18 Months +","62.00"
"31/01/2021","1300.00","Neurology","Adult","65+"," 0-3 Months","6.00"
"31/01/2021","1300.00","Neurology","Adult","65+"," 3-6 Months","3.00"
"31/01/2021","1800.00","Orthopaedics","Adult","16-64"," 0-3 Months","246.00"
"31/01/2021","1800.00","Orthopaedics","Adult","16-64"," 6-9 Months","187.00"
"31/01/2021","1800.00","Orthopaedics","Adult","16-64","15-18 Months","183.00"
"31/01/2021","1800.00","Orthopaedics","Adult","16-64","18 Months +","517.00"
"31/01/2021","1800.00","Orthopaedics","Adult","65+"," 3-6 Months","87.00"
"31/01/2021","1800.00","Orthopaedics","Adult","65+","12-15 Months","99.00"
"31/01/2021","2500.00","Rheumatology","Adult","16-64","18 Months +","179.00"
"31/01/2021","2500.00","Rheumatology","Adult","65+"," 0-3 Months","20.00"
"31/01/2021","2500.00","Rheumatology","Adult","65+"," 6-9 Months","16.00"
"31/01/2021","2500.00","Rheumatology","Adult","65+","15-18 Months","15.00"
"31/01/2021","2600.00","General Surgery","Adult","16-64"," 6-9 Months","22.00"
"31/01/2021","2600.00","General Surgery","Adult","16-64","15-18 Months","1.00"
"31/01/2021","2600.00","General Surgery","Adult","65+"," 9-12 Months","1.00"
"31/01/2021","5000.00","General Medicine","Adult","65+"," 0-3 Months","174.00"
"31/01/2021","5000.00","General Medicine","Adult","65+","18 Months +","61.00"
"31/01/2021","7800.00","Urology","Adult","65+"," 3-6 Months","1.00"
"31/01/2021","100.00","Cardiology","Adult","16-64"," 9-12 Months","49.00"
"31/01/2021","100.00","Cardiology","Adult","65+","18 Months +","70.00"
"31/01/2021","400.00","Endocrinology","Adult","16-64"," 6-9 Months","17.00"
"31/01/2021","400.00","Endocrinology","Adult","16-64","18 Months +","3.00"
"31/01/2021","400.00","Endocrinology","Adult","65+"," 3-6 Months","9.00"
"31/01/2021","400.00","Endocrinology","Adult","65+","12-15 Months","5.00"
"31/01/2021","400.00","Endocrinology","Adult","65+","15-18 Months","1.00"
"31/01/2021","400.00","Endocrinology","Child","0-15"," 0-3 Months","1.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","16-64"," 9-12 Months","26.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","65+","18 Months +","2.00"
"31/01/2021","1100.00","Haematology","Adult","16-64"," 6-9 Months","6.00"
"31/01/2021","1100.00","Haematology","Adult","16-64"," 9-12 Months","16.00"
"31/01/2021","1100.00","Haematology","Adult","16-64","15-18 Months","17.00"
"31/01/2021","1503.00","Gynaecology","Adult","65+"," 0-3 Months","22.00"
"31/01/2021","1503.00","Gynaecology","Adult","65+","15-18 Months","14.00"
"31/01/2021","1503.00","Gynaecology","Child","0-15","18 Months +","1.00"
"31/01/2021","1700.00","Ophthalmology","Adult","16-64"," 9-12 Months","18.00"
"31/01/2021","1700.00","Ophthalmology","Adult","16-64","18 Months +","100.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15"," 0-3 Months","182.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15"," 6-9 Months","123.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15"," 9-12 Months","202.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15","18 Months +","813.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Child","16-64"," 0-3 Months","6.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Child","16-64"," 3-6 Months","6.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Child","16-64"," 6-9 Months","2.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Child","16-64","12-15 Months","7.00"
"31/01/2021","1915.00","Paediatric Dermatology","Child","0-15","15-18 Months","334.00"
"31/01/2021","1916.00","Developmental Paediatrics","Child","0-15","15-18 Months","95.00"
"31/01/2021","1916.00","Developmental Paediatrics","Child","0-15","18 Months +","463.00"
"31/01/2021","1916.00","Developmental Paediatrics","Child","16-64"," 3-6 Months","1.00"
"31/01/2021","1916.00","Developmental Paediatrics","Child","16-64"," 9-12 Months","1.00"
"31/01/2021","1916.00","Developmental Paediatrics","Child","16-64","12-15 Months","1.00"
"31/01/2021","2000.00","Plastic Surgery","Child","0-15"," 3-6 Months","189.00"
"31/01/2021","2000.00","Plastic Surgery","Child","0-15"," 6-9 Months","147.00"
"31/01/2021","2000.00","Plastic Surgery","Child","0-15","12-15 Months","200.00"
"31/01/2021","2000.00","Plastic Surgery","Child","16-64"," 6-9 Months","5.00"
"31/01/2021","2102.00","Child/Adolescent Psychiatry","Child","0-15"," 3-6 Months","1.00"
"31/01/2021","2102.00","Child/Adolescent Psychiatry","Child","0-15"," 6-9 Months","3.00"
"31/01/2021","2102.00","Child/Adolescent Psychiatry","Child","0-15","12-15 Months","4.00"
"31/01/2021","6200.00","Clinical Neurophysiology","Child","16-64"," 9-12 Months","1.00"
"31/01/2021","6700.00","Clinical (Medical) Genetics","Child","0-15","15-18 Months","129.00"
"31/01/2021","6700.00","Clinical (Medical) Genetics","Child","65+"," 0-3 Months","3.00"
"31/01/2021","6700.00","Clinical (Medical) Genetics","Child","65+"," 9-12 Months","3.00"
"31/01/2021","6700.00","Clinical (Medical) Genetics","Child","65+","18 Months +","5.00"
"31/01/2021","7000.00","Dental Surgery","Child","0-15"," 3-6 Months","41.00"
"31/01/2021","7000.00","Dental Surgery","Child","0-15","12-15 Months","62.00"
"31/01/2021","7000.00","Dental Surgery","Child","16-64","15-18 Months","2.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","0-15","18 Months +","441.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","16-64"," 0-3 Months","17.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","16-64"," 3-6 Months","19.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","16-64"," 9-12 Months","9.00"
"31/01/2021","7200.00","Paediatric Surgery","Child","16-64","12-15 Months","21.00"
"31/01/2021","7600.00","Cardio-Thoracic Surgery","Child","0-15"," 3-6 Months","23.00"
"31/01/2021","7600.00","Cardio-Thoracic Surgery","Child","0-15"," 6-9 Months","17.00"
"31/01/2021","7600.00","Cardio-Thoracic Surgery","Child","0-15","12-15 Months","7.00"
"31/01/2021","7803.00","Paediatric Urology","Child","0-15","15-18 Months","80.00"
"31/01/2021","7803.00","Paediatric Urology","Child","16-64","18 Months +","15.00"
"31/01/2021","7900.00","Clinical Immunology","Child","0-15","15-18 Months","116.00"
"31/01/2021","8003.00","Pain Relief","Child","0-15"," 0-3 Months","4.00"
"31/01/2021","8003.00","Pain Relief","Child","16-64"," 0-3 Months","1.00"
"31/01/2021","8003.00","Pain Relief","Child","16-64"," 3-6 Months","1.00"
"31/01/2021","8003.00","Pain Relief","Child","16-64"," 6-9 Months","2.00"
"31/01/2021","8003.00","Pain Relief","Child","16-64"," 9-12 Months","1.00"
"31/01/2021","8003.00","Pain Relief","Child","16-64","12-15 Months","1.00"
"31/01/2021","8004.00","Paediatric Anaesthetics","Child","16-64","15-18 Months","6.00"
"31/01/2021","8800.00","Immunology","Child","0-15","15-18 Months","52.00"
"31/01/2021","8800.00","Immunology","Child","0-15","18 Months +","278.00"
"31/01/2021","8800.00","Immunology","Child","16-64","12-15 Months","1.00"
"31/01/2021","8800.00","Immunology","Child","16-64","18 Months +","22.00"
"31/01/2021","5000.00","General Medicine","Adult","16-64","18 Months +","206.00"
"31/01/2021","5000.00","General Medicine","Adult","65+"," 3-6 Months","137.00"
"31/01/2021","5000.00","General Medicine","Adult","65+"," 6-9 Months","75.00"
"31/01/2021","5000.00","General Medicine","Adult","65+","12-15 Months","81.00"
"31/01/2021","8000.00","Anaesthetics","Adult","16-64","15-18 Months","4.00"
"31/01/2021","8000.00","Anaesthetics","Adult","65+"," 3-6 Months","4.00"
"31/01/2021","8000.00","Anaesthetics","Adult","65+"," 6-9 Months","2.00"
"31/01/2021","8000.00","Anaesthetics","Adult","65+"," 9-12 Months","5.00"
"31/01/2021","8000.00","Anaesthetics","Adult","65+","12-15 Months","2.00"
"31/01/2021","8000.00","Anaesthetics","Adult","65+","18 Months +","28.00"
"31/01/2021","0.00","Small Volume Specialities","Adult","16-64"," 0-3 Months","1.00"
"31/01/2021","100.00","Cardiology","Adult","16-64"," 6-9 Months","27.00"
"31/01/2021","400.00","Endocrinology","Adult","16-64","15-18 Months","6.00"
"31/01/2021","400.00","Endocrinology","Adult","65+"," 0-3 Months","10.00"
"31/01/2021","400.00","Endocrinology","Adult","65+"," 6-9 Months","6.00"
"31/01/2021","400.00","Endocrinology","Adult","65+"," 9-12 Months","5.00"
"31/01/2021","400.00","Endocrinology","Adult","65+","18 Months +","2.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","65+"," 0-3 Months","17.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","65+"," 6-9 Months","7.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","65+"," 9-12 Months","4.00"
"31/01/2021","402.00","Diabetes Mellitus","Adult","65+","12-15 Months","13.00"
"31/01/2021","1100.00","Haematology","Adult","16-64"," 0-3 Months","21.00"
"31/01/2021","1100.00","Haematology","Adult","16-64"," 3-6 Months","9.00"
"31/01/2021","1100.00","Haematology","Adult","16-64","12-15 Months","9.00"
"31/01/2021","1503.00","Gynaecology","Adult","16-64"," 0-3 Months","311.00"
"31/01/2021","1503.00","Gynaecology","Adult","16-64"," 9-12 Months","147.00"
"31/01/2021","1503.00","Gynaecology","Adult","16-64","18 Months +","432.00"
"31/01/2021","1503.00","Gynaecology","Adult","65+"," 3-6 Months","14.00"
"31/01/2021","1503.00","Gynaecology","Adult","65+"," 6-9 Months","12.00"
"31/01/2021","1503.00","Gynaecology","Adult","65+","12-15 Months","13.00"
"31/01/2021","1503.00","Gynaecology","Child","0-15","15-18 Months","3.00"
"31/01/2021","1700.00","Ophthalmology","Adult","65+","15-18 Months","39.00"
"31/01/2021","1700.00","Ophthalmology","Adult","65+","18 Months +","131.00"
"31/01/2021","1700.00","Ophthalmology","Child","0-15","12-15 Months","1.00"
"31/01/2021","1900.00","Paediatrics","Child","0-15"," 0-3 Months","168.00"
"31/01/2021","1900.00","Paediatrics","Child","0-15"," 3-6 Months","117.00"
"31/01/2021","1900.00","Paediatrics","Child","0-15"," 6-9 Months","75.00"
"31/01/2021","1900.00","Paediatrics","Child","0-15"," 9-12 Months","90.00"
"31/01/2021","1900.00","Paediatrics","Child","0-15","12-15 Months","75.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15"," 0-3 Months","8.00"
"31/01/2021","1912.00","Paediatric Respiratory Medicine","Child","0-15"," 9-12 Months","10.00"
"31/01/2021","2600.00","General Surgery","Adult","65+"," 0-3 Months","107.00"
"31/01/2021","2600.00","General Surgery","Adult","65+","18 Months +","44.00"
"31/01/2021","2600.00","General Surgery","Child","0-15"," 3-6 Months","29.00"
"31/01/2021","2600.00","General Surgery","Child","0-15"," 6-9 Months","17.00"
"31/01/2021","2600.00","General Surgery","Child","0-15","12-15 Months","5.00"
